CustomerID,FirstName,LastName,BirthDate,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer
24340,Chloe,Clark,12/5/1961 12:00:00 AM,High School,Skilled Manual,F,S,4,3,45408,1
24341,Wyatt,Jones,12/10/1961 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,90801,1
24342,Evan,Campbell,4/24/1961 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,95779,1
24343,Tyler,Harris,3/8/1960 12:00:00 AM,High School,Skilled Manual,M,M,2,2,52330,0
24344,Wayne,Chander,6/16/1967 12:00:00 AM,Partial College,Skilled Manual,M,S,1,0,40647,1
24345,Riley,Cox,6/22/1967 12:00:00 AM,Graduate Degree,Professional,F,S,1,0,95389,0
24346,Giorgio,Veronesi,9/5/1967 12:00:00 AM,Graduate Degree,Professional,F,M,1,0,86428,0
24347,Tina,Madan,12/19/1967 12:00:00 AM,Graduate Degree,Professional,F,S,1,0,82754,0
24348,Ruben,Gomez,9/17/1967 12:00:00 AM,Graduate Degree,Professional,M,S,1,0,96170,1
24349,Jill,Patterson,7/4/1967 12:00:00 AM,Graduate Degree,Professional,F,S,1,0,87243,0
24350,Eduardo,Simmons,6/14/1927 12:00:00 AM,Partial High School,Clerical,M,S,1,0,46916,0
24351,Brandon,Yang,2/5/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,80337,0
24352,Natalie,Cox,6/2/1960 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,76253,0
24353,Andrea,Ramirez,5/5/1960 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,81649,0
24354,Bailey,Cook,6/19/1959 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,78882,0
24356,Wesley,Zhang,8/9/1959 12:00:00 AM,Graduate Degree,Professional,M,S,0,0,134113,0
24357,Eric,Baker,3/15/1958 12:00:00 AM,Bachelors,Professional,M,M,1,2,111781,1
24358,Kevin,Green,2/8/1958 12:00:00 AM,Bachelors,Professional,M,M,1,0,103535,0
24359,Zachary,Shan,8/5/1958 12:00:00 AM,Bachelors,Professional,M,S,1,0,102190,1
24360,Carolyn,Diaz,7/22/1968 12:00:00 AM,Bachelors,Professional,F,S,1,2,85935,1
24361,Francisco,Rodriguez,11/17/1968 12:00:00 AM,Bachelors,Professional,M,M,1,2,90834,0
24362,Marc,Vazquez,12/6/1968 12:00:00 AM,Bachelors,Professional,M,S,1,2,90292,1
24363,Amanda,Coleman,1/26/1970 12:00:00 AM,Graduate Degree,Management,F,M,1,4,123246,1
24364,Henry,Prasad,6/15/1970 12:00:00 AM,Bachelors,Professional,M,M,0,0,128435,0
24365,Mallory,Navarro,4/27/1968 12:00:00 AM,Bachelors,Professional,F,S,1,2,88674,1
24366,Melvin,Luo,2/17/1969 12:00:00 AM,Graduate Degree,Management,M,S,1,0,186611,0
24367,Ross,Sara,2/10/1969 12:00:00 AM,Graduate Degree,Management,M,S,2,0,165344,1
24368,Ebony,Prasad,4/8/1969 12:00:00 AM,Graduate Degree,Management,F,S,2,0,145791,0
24369,Chelsea,Lopez,6/25/1967 12:00:00 AM,Graduate Degree,Management,F,M,2,5,116646,1
24370,Nathan,West,6/25/1967 12:00:00 AM,Graduate Degree,Management,M,M,3,5,132568,1
24371,Leslie,Navarro,3/21/1966 12:00:00 AM,Bachelors,Professional,F,M,0,0,104966,0
24372,Teresa,Jimenez,9/21/1965 12:00:00 AM,Bachelors,Professional,F,S,1,2,93168,1
24373,Steven,Reed,8/12/1965 12:00:00 AM,Bachelors,Professional,M,M,1,2,117477,0
24374,Eugene,Ma,10/13/1965 12:00:00 AM,Bachelors,Professional,M,S,1,3,95742,1
24375,Pamela,Schmidt,10/3/1965 12:00:00 AM,Bachelors,Professional,F,M,1,3,85530,1
24376,Tommy,Black,7/13/1968 12:00:00 AM,Bachelors,Professional,M,M,4,5,104184,1
24377,Richard,Wood,9/24/1968 12:00:00 AM,Bachelors,Professional,M,S,1,0,107307,0
24379,Noah,Jenkins,6/23/1965 12:00:00 AM,Bachelors,Professional,M,S,1,0,98317,1
24380,Maurice,Yuan,10/13/1965 12:00:00 AM,Bachelors,Professional,M,M,1,0,95319,1
24381,Danny,Serrano,5/14/1965 12:00:00 AM,Bachelors,Professional,M,S,1,0,118052,1
24382,Patrick,Sanchez,2/20/1964 12:00:00 AM,Bachelors,Professional,M,M,2,3,93009,1
24383,Ronald,Prasad,6/25/1974 12:00:00 AM,Partial College,Clerical,M,M,1,0,58799,0
24384,Kenneth,Pal,8/23/1974 12:00:00 AM,Partial College,Clerical,M,M,1,0,58306,0
24385,Summer,Perez,10/22/1957 12:00:00 AM,Partial College,Professional,F,M,0,2,77558,0
24386,Isabella,Walker,5/12/1957 12:00:00 AM,Bachelors,Management,F,S,0,1,103660,0
24387,Elijah,Mitchell,9/26/1957 12:00:00 AM,Bachelors,Management,M,M,0,1,131531,0
24388,Maria,Campbell,11/22/1957 12:00:00 AM,Bachelors,Management,F,M,0,1,122149,0
24389,Xavier,Carter,5/3/1956 12:00:00 AM,Partial High School,Skilled Manual,M,S,2,0,102215,0
24390,Carolyn,Prasad,8/23/1956 12:00:00 AM,High School,Professional,F,M,2,0,80823,0
24391,Marissa,Washington,3/27/1956 12:00:00 AM,High School,Professional,F,M,2,0,84935,0
24393,Joseph,Johnson,6/18/1932 12:00:00 AM,Graduate Degree,Management,M,S,2,0,87469,0
24394,Drew,Raji,1/27/1965 12:00:00 AM,Bachelors,Management,M,M,3,2,162169,1
24395,Alison,Raji,5/11/1965 12:00:00 AM,Bachelors,Management,F,M,4,2,134404,0
24396,Robyn,Navarro,6/4/1965 12:00:00 AM,Bachelors,Management,F,M,4,2,139866,1
24397,Henry,Raman,12/20/1965 12:00:00 AM,Bachelors,Management,M,S,4,2,175659,1
24398,Brandon,Davis,6/3/1965 12:00:00 AM,Graduate Degree,Management,M,M,4,1,184551,1
24399,Katherine,Sanchez,1/19/1964 12:00:00 AM,Bachelors,Management,F,M,0,3,100664,1
24400,Kaitlyn,Parker,6/9/1964 12:00:00 AM,Partial College,Professional,F,M,1,2,90992,0
24401,Douglas,Rana,1/18/1964 12:00:00 AM,Bachelors,Management,M,S,4,2,176697,1
24402,Devin,Alexander,7/6/1964 12:00:00 AM,Graduate Degree,Management,M,S,3,0,192374,1
24403,Gabriel,Wright,10/15/1956 12:00:00 AM,Partial College,Professional,M,M,0,2,91925,1
24405,Tara,Rai,4/19/1934 12:00:00 AM,Graduate Degree,Management,F,M,2,0,94453,0
24406,Reginald,Vazquez,3/11/1963 12:00:00 AM,Bachelors,Management,M,M,4,2,161949,1
24407,Makayla,Peterson,9/16/1963 12:00:00 AM,Bachelors,Management,F,M,0,3,124352,1
24409,Jackson,Hernandez,9/22/1963 12:00:00 AM,Partial College,Professional,M,S,3,3,152329,1
24410,Sara,Sanders,6/24/1962 12:00:00 AM,Partial College,Professional,F,S,4,2,93938,1
24411,Johnathan,Sanchez,11/23/1962 12:00:00 AM,Bachelors,Management,M,M,2,3,173187,1
24415,Kaylee,Ward,1/14/1961 12:00:00 AM,Partial College,Professional,F,M,3,4,71893,0
24416,Oscar,Jenkins,7/15/1961 12:00:00 AM,High School,Professional,M,M,2,3,114785,1
24417,Christopher,Harris,7/20/1961 12:00:00 AM,Bachelors,Management,M,S,3,3,171472,1
24418,Brandon,Garcia,6/20/1955 12:00:00 AM,High School,Professional,M,S,2,0,82613,0
24419,Kaylee,Rivera,1/28/1955 12:00:00 AM,High School,Professional,F,M,0,3,80509,0
24421,Seth,Kelly,2/27/1955 12:00:00 AM,High School,Professional,M,M,1,1,120171,0
24422,Thomas,Lal,9/1/1935 12:00:00 AM,Graduate Degree,Management,M,M,2,0,131910,0
24423,Alyssa,Harris,2/16/1935 12:00:00 AM,Graduate Degree,Management,F,M,3,3,138993,0
24424,Morgan,Russell,1/7/1936 12:00:00 AM,Graduate Degree,Management,F,M,3,3,152157,0
24426,Jordan,Russell,11/23/1960 12:00:00 AM,Partial College,Professional,M,M,4,3,159794,0
24427,Evelyn,Fernandez,12/8/1960 12:00:00 AM,Partial College,Professional,F,S,4,3,121983,1
24428,Hailey,Price,7/22/1960 12:00:00 AM,Partial College,Professional,F,M,4,3,120410,1
24429,Isabelle,Hughes,10/24/1954 12:00:00 AM,Partial High School,Skilled Manual,F,S,2,0,64808,1
24430,Dalton,Long,1/22/1954 12:00:00 AM,Partial High School,Skilled Manual,M,S,2,0,91543,0
24431,Abigail,Morgan,6/13/1954 12:00:00 AM,Partial High School,Skilled Manual,F,M,2,0,75185,0
24432,Dalton,Reed,6/13/1954 12:00:00 AM,Partial High School,Skilled Manual,M,M,2,0,87071,0
24433,Luis,Simmons,7/6/1954 12:00:00 AM,High School,Professional,M,M,1,1,87910,0
24434,Jordan,Butler,2/8/1954 12:00:00 AM,High School,Professional,M,M,1,1,98015,0
24435,Mariah,Hughes,10/26/1953 12:00:00 AM,Graduate Degree,Management,F,M,2,0,109748,0
24436,Jennifer,Hernandez,1/20/1953 12:00:00 AM,Graduate Degree,Management,F,M,2,0,93645,0
24437,Nicole,Blue,7/7/1953 12:00:00 AM,Graduate Degree,Management,F,S,2,0,85653,0
24438,Xavier,Robinson,10/11/1952 12:00:00 AM,Partial College,Professional,M,M,2,0,71871,0
24439,Xavier,Watson,2/12/1951 12:00:00 AM,Partial College,Professional,M,M,2,0,61441,0
24440,Jordyn,Hughes,3/10/1951 12:00:00 AM,Partial College,Professional,F,M,2,0,69651,0
24441,Tristan,Bryant,9/25/1951 12:00:00 AM,Partial College,Professional,M,S,2,0,56548,0
24442,Briana,Gutierrez,10/15/1951 12:00:00 AM,Partial College,Professional,F,M,2,0,52655,0
24443,Edgar,Suri,8/27/1951 12:00:00 AM,Partial College,Professional,M,M,2,0,59158,0
24444,Elijah,Griffin,7/26/1951 12:00:00 AM,Partial College,Professional,M,S,2,0,69936,0
24445,Lauren,Brooks,10/5/1951 12:00:00 AM,Partial College,Professional,F,M,2,0,44106,0
24446,Brianna,Robinson,4/13/1951 12:00:00 AM,Partial College,Professional,F,M,2,0,48297,0
24447,Cody,Morgan,6/10/1949 12:00:00 AM,High School,Professional,M,M,2,0,56495,0
24448,Amanda,Lopez,4/8/1949 12:00:00 AM,High School,Professional,F,M,2,0,55193,0
24449,Melanie,Simmons,11/19/1949 12:00:00 AM,High School,Professional,F,M,2,0,64070,0
24450,Isabel,Long,6/12/1949 12:00:00 AM,High School,Professional,F,M,2,0,59501,0
24451,Bailey,Morgan,7/23/1949 12:00:00 AM,High School,Professional,F,M,2,0,48457,0
24453,Cassie,Yuan,3/25/1964 12:00:00 AM,Bachelors,Professional,F,S,1,4,91742,1
24454,Carol,Zhou,7/18/1964 12:00:00 AM,Bachelors,Professional,F,S,2,4,83568,1
24455,Alejandro,Chander,9/11/1964 12:00:00 AM,Bachelors,Professional,M,M,3,4,97639,1
24456,Danny,Ruiz,2/21/1964 12:00:00 AM,Bachelors,Professional,M,S,3,4,103867,1
24457,Meghan,Alonso,2/26/1963 12:00:00 AM,Bachelors,Professional,F,S,2,2,74201,0
24458,Frederick,Rodriguez,6/21/1963 12:00:00 AM,Bachelors,Professional,M,S,1,0,115424,0
24459,Kristin,Carson,5/22/1962 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,77825,0
24460,Willie,Nara,11/15/1962 12:00:00 AM,Bachelors,Professional,M,S,1,0,100164,1
24461,Ruth,Sai,8/7/1962 12:00:00 AM,Bachelors,Professional,F,S,1,0,89756,1
24462,Donald,Fernandez,8/26/1962 12:00:00 AM,Bachelors,Professional,M,S,1,0,105123,1
24463,Kristen,Zheng,6/18/1930 12:00:00 AM,Graduate Degree,Management,F,M,1,0,113300,0
24465,Tara,Andersen,4/8/1960 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,54961,0
24467,Susan,He,5/27/1960 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,78394,0
24468,Whitney,Patel,10/1/1965 12:00:00 AM,Bachelors,Professional,F,S,1,0,71934,0
24469,Roger,Andersen,6/2/1965 12:00:00 AM,Bachelors,Professional,M,S,4,5,126360,1
24470,Clarence,Lal,6/11/1965 12:00:00 AM,Bachelors,Professional,M,M,4,5,135448,1
24471,Ricardo,Chande,6/3/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,84418,1
24472,Jake,He,10/23/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,83439,1
24473,Marco,Rana,3/26/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,93908,0
24474,Rosa,Guo,3/26/1963 12:00:00 AM,Bachelors,Professional,F,S,2,0,80373,0
24475,Gilbert,Zhou,6/15/1963 12:00:00 AM,Bachelors,Professional,M,S,2,0,117187,1
24476,Jared,Brooks,3/19/1961 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,95416,1
24477,Warren,Zeng,2/26/1961 12:00:00 AM,Partial College,Skilled Manual,M,S,1,0,92596,0
24478,Lindsay,Sharma,3/5/1961 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,60028,0
24479,Desirée,Moreno,2/3/1961 12:00:00 AM,Partial College,Skilled Manual,F,S,2,4,69892,1
24480,Kelli,Liu,8/22/1958 12:00:00 AM,Bachelors,Professional,F,S,1,0,112959,0
24481,Dennis,Sun,7/17/1958 12:00:00 AM,Bachelors,Management,M,M,1,0,135354,0
24482,Roy,Ramos,8/16/1958 12:00:00 AM,Bachelors,Management,M,M,2,0,119378,0
24483,Arthur,Kapoor,6/16/1936 12:00:00 AM,Partial College,Clerical,M,S,2,0,59323,0
24484,Chad,Anand,7/22/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,86151,0
24485,Franklin,Ma,9/8/1953 12:00:00 AM,Bachelors,Management,M,S,1,0,68178,0
24486,Rafael,Zeng,8/22/1975 12:00:00 AM,High School,Skilled Manual,M,M,1,0,39811,0
24487,Samantha,Harris,3/11/1975 12:00:00 AM,High School,Skilled Manual,F,S,2,0,42916,1
24488,Gavin,Gonzales,2/9/1975 12:00:00 AM,High School,Skilled Manual,M,S,2,0,46610,0
24489,Shelby,Murphy,6/8/1976 12:00:00 AM,High School,Skilled Manual,F,S,2,0,38053,0
24490,Dwayne,Suarez,4/6/1980 12:00:00 AM,High School,Skilled Manual,M,M,2,0,48534,0
24491,Kaitlyn,Russell,5/5/1980 12:00:00 AM,High School,Skilled Manual,F,S,2,0,34880,0
24493,Seth,Bennett,3/28/1979 12:00:00 AM,High School,Skilled Manual,M,S,2,0,53204,1
24494,Rafael,Zhou,3/5/1937 12:00:00 AM,Partial College,Clerical,M,M,2,0,50063,0
24495,Kellie,Ortega,2/14/1937 12:00:00 AM,Partial College,Clerical,F,S,2,0,32631,0
24496,Katelyn,Mitchell,4/9/1978 12:00:00 AM,High School,Skilled Manual,F,S,2,0,41744,0
24497,Abigail,James,3/23/1978 12:00:00 AM,High School,Skilled Manual,F,S,2,0,57043,0
24498,Angela,Washington,4/16/1978 12:00:00 AM,High School,Skilled Manual,F,S,2,0,42925,1
24499,Olivia,Lewis,12/2/1977 12:00:00 AM,Partial High School,Clerical,F,S,2,0,32346,0
24500,Seth,Johnson,11/13/1977 12:00:00 AM,High School,Skilled Manual,M,M,2,0,74787,0
24501,Victoria,Garcia,4/28/1979 12:00:00 AM,Partial High School,Clerical,F,S,2,0,41646,0
24503,Laura,Ma,5/26/1941 12:00:00 AM,Bachelors,Management,F,M,2,0,51367,0
24504,Eddie,Navarro,8/3/1941 12:00:00 AM,Bachelors,Management,M,M,2,0,47543,0
24505,Clifford,Gonzalez,12/11/1943 12:00:00 AM,Bachelors,Management,M,M,2,0,72663,0
24507,Madison,Garcia,9/7/1976 12:00:00 AM,High School,Skilled Manual,F,S,2,0,51992,0
24508,Alex,Phillips,9/13/1976 12:00:00 AM,High School,Skilled Manual,M,S,2,0,52163,0
24509,Emma,Long,11/9/1976 12:00:00 AM,High School,Skilled Manual,F,S,2,0,47782,0
24510,Christian,Martinez,7/11/1976 12:00:00 AM,High School,Skilled Manual,M,M,2,0,35208,0
24511,Logan,Hall,5/2/1976 12:00:00 AM,Partial College,Skilled Manual,M,S,1,0,52485,1
24512,Adrienne,Jiménez,8/13/1976 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,42334,0
24513,Alejandro,Deng,5/25/1976 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,45465,0
24514,Jesse,Phillips,3/17/1976 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,53907,0
24515,Ian,Jones,5/19/1976 12:00:00 AM,Partial College,Skilled Manual,M,S,1,0,38276,1
24516,Rachel,Moore,11/13/1975 12:00:00 AM,High School,Skilled Manual,F,S,2,0,51365,0
24517,Brandon,Harris,6/25/1974 12:00:00 AM,Partial College,Skilled Manual,M,S,1,0,71870,0
24518,Stephanie,Allen,4/20/1974 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,36379,0
24519,Carlos,King,6/13/1974 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,48094,0
24520,Joseph,Wilson,2/22/1973 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,78181,0
24522,Alex,Perez,9/9/1968 12:00:00 AM,Bachelors,Management,M,M,1,0,134929,0
24524,Megan,Lewis,5/6/1968 12:00:00 AM,Bachelors,Management,F,M,1,4,106442,1
24525,James,Nelson,2/2/1968 12:00:00 AM,Bachelors,Management,M,M,1,4,134601,1
24526,Julian,Barnes,5/28/1967 12:00:00 AM,Bachelors,Management,M,M,2,0,117881,1
24527,Gavin,Coleman,7/6/1967 12:00:00 AM,Graduate Degree,Management,M,M,0,1,175959,0
24528,Katherine,Hernandez,11/13/1967 12:00:00 AM,Graduate Degree,Management,F,S,2,1,144172,1
24529,Jillian,Martinez,7/15/1967 12:00:00 AM,Graduate Degree,Management,F,S,2,0,158233,0
24530,Franklin,She,2/22/1967 12:00:00 AM,Graduate Degree,Management,M,S,0,0,189934,1
24531,Andres,Xie,3/18/1958 12:00:00 AM,Bachelors,Management,M,M,4,3,172135,1
24532,Phillip,Perez,3/25/1958 12:00:00 AM,Bachelors,Management,M,M,4,3,171001,0
24533,Blake,Long,8/27/1958 12:00:00 AM,Partial College,Professional,M,S,0,4,160455,1
24534,Alisha,Luo,7/27/1958 12:00:00 AM,Partial College,Professional,F,M,2,3,134551,0
24535,David,Shepard,11/21/1957 12:00:00 AM,Partial College,Professional,F,M,3,4,127328,1
24536,Cynthia,Perez,3/19/1957 12:00:00 AM,Partial College,Professional,F,M,2,4,131519,1
24539,Colin,Zheng,7/18/1956 12:00:00 AM,Partial College,Professional,M,S,4,4,161883,1
24540,Janet,Martin,12/16/1956 12:00:00 AM,Partial High School,Professional,F,M,4,4,134496,1
24541,Janet,Sheperdigian,1/24/1956 12:00:00 AM,Partial College,Professional,M,M,4,3,164179,0
24542,Arturo,Liang,8/11/1955 12:00:00 AM,High School,Professional,M,S,4,3,102899,1
24543,Arthur,Moreno,6/9/1955 12:00:00 AM,Partial College,Professional,M,S,4,4,150207,1
24544,Kellie,Romero,7/18/1955 12:00:00 AM,Partial College,Professional,F,S,4,4,125157,1
24546,Adam,Hughes,4/11/1954 12:00:00 AM,Partial College,Professional,M,M,1,2,112925,0
24547,Dana,Gomez,8/23/1944 12:00:00 AM,Partial College,Professional,F,S,2,0,102869,0
24548,Crystal,Liu,2/25/1944 12:00:00 AM,Bachelors,Management,F,M,4,4,141266,1
24549,Darryl,Li,12/24/1944 12:00:00 AM,Bachelors,Management,M,S,3,4,170574,1
24550,Randy,Ma,10/22/1944 12:00:00 AM,Bachelors,Management,M,M,4,4,165502,1
24551,Molly,Malhotra,9/19/1945 12:00:00 AM,Partial High School,Skilled Manual,F,M,3,1,73238,0
24552,Ross,Carlson,9/24/1945 12:00:00 AM,High School,Professional,M,M,2,1,91458,0
24553,Michele,Ashe,7/15/1945 12:00:00 AM,Partial College,Professional,F,M,2,0,100454,0
24554,Deanna,Fernandez,5/27/1945 12:00:00 AM,Bachelors,Management,F,M,4,4,139410,1
24555,Lacey,Chande,2/16/1945 12:00:00 AM,Partial College,Professional,F,M,4,4,149067,1
24556,Claudia,Yang,11/26/1946 12:00:00 AM,Partial College,Professional,F,S,2,0,112119,0
24557,Franklin,Lin,3/13/1946 12:00:00 AM,Bachelors,Management,M,S,4,4,164619,0
24558,Savannah,Brooks,2/3/1954 12:00:00 AM,High School,Professional,F,M,2,1,99042,0
24559,Adrienne,Suarez,6/5/1953 12:00:00 AM,Partial College,Professional,F,M,2,2,92160,0
24560,Veronica,Fernandez,6/1/1954 12:00:00 AM,High School,Professional,F,M,2,4,98379,1
24561,Megan,Sherman,12/10/1954 12:00:00 AM,High School,Professional,M,S,3,4,121252,1
24562,Ricky,Rubio,10/12/1954 12:00:00 AM,Partial College,Professional,M,S,4,4,153065,1
24563,Adriana,Rodriguez,4/4/1954 12:00:00 AM,Partial College,Professional,F,M,4,4,150921,1
24564,Johnny,Andersen,5/27/1953 12:00:00 AM,Bachelors,Management,M,S,0,5,171111,1
24565,Theodore,Navarro,6/7/1952 12:00:00 AM,Partial College,Professional,M,S,2,5,165819,1
24566,Kara,Nara,2/22/1952 12:00:00 AM,Partial College,Professional,F,S,4,5,141592,1
24567,Alison,Deng,5/8/1951 12:00:00 AM,High School,Professional,F,M,3,1,103693,0
24568,Jose,Mitchell,1/14/1951 12:00:00 AM,High School,Professional,M,S,3,5,159337,1
24570,Karen,Guo,2/20/1950 12:00:00 AM,High School,Management,F,S,3,1,106091,1
24571,Roberto,Navarro,8/26/1950 12:00:00 AM,High School,Management,M,S,3,1,103213,0
24572,Carolyn,Martinez,5/28/1950 12:00:00 AM,Partial College,Management,F,M,4,4,96936,0
24573,Colin,Rai,9/16/1950 12:00:00 AM,High School,Management,M,M,3,5,139976,1
24574,Alison,Yuan,6/4/1949 12:00:00 AM,Partial College,Management,F,S,4,5,126143,1
24575,Arturo,Zhu,4/15/1949 12:00:00 AM,High School,Management,M,S,4,5,160410,1
24576,Jake,Hu,9/16/1949 12:00:00 AM,High School,Management,M,S,4,5,158881,1
24577,Gilbert,Lal,2/3/1948 12:00:00 AM,High School,Management,M,S,4,5,161569,1
24578,Meredith,Lopez,4/7/1947 12:00:00 AM,Partial High School,Skilled Manual,F,S,2,0,90580,0
24580,Wesley,Zhao,8/10/1947 12:00:00 AM,Partial High School,Professional,M,M,3,5,164408,0
24581,Reginald,Diaz,10/13/1947 12:00:00 AM,Partial High School,Professional,M,M,4,5,146872,1
24582,Marie,Sai,10/24/1947 12:00:00 AM,Partial High School,Professional,F,M,4,5,129002,0
24583,Roy,Chandra,8/13/1947 12:00:00 AM,Partial High School,Professional,M,S,4,5,156762,1
24584,Ronnie,Liang,8/12/1975 12:00:00 AM,Bachelors,Professional,M,S,3,0,103753,0
24585,Harold,Patel,8/15/1975 12:00:00 AM,Bachelors,Professional,M,M,4,0,111135,0
24586,Jerry,Luo,10/20/1975 12:00:00 AM,Bachelors,Professional,M,S,2,0,103322,0
24587,Suzanne,Sun,9/10/1975 12:00:00 AM,Bachelors,Professional,F,M,2,0,82230,0
24589,Laura,Zhao,6/11/1975 12:00:00 AM,Bachelors,Professional,F,S,3,0,91026,0
24590,Diana,Alonso,1/4/1974 12:00:00 AM,Bachelors,Professional,F,M,3,0,87419,0
24591,Derek,Pal,5/11/1974 12:00:00 AM,Bachelors,Professional,M,S,3,0,99717,1
24592,Jay,Martinez,10/2/1975 12:00:00 AM,Bachelors,Professional,M,S,2,0,130302,0
24594,Franklin,Yuan,3/23/1974 12:00:00 AM,Partial High School,Professional,M,M,4,0,95301,1
24595,Kelvin,Wu,5/13/1973 12:00:00 AM,Bachelors,Professional,M,S,3,0,141483,0
24596,Heather,Zhao,10/3/1973 12:00:00 AM,Bachelors,Professional,F,M,3,0,111248,0
24597,Lee,Dominguez,10/18/1974 12:00:00 AM,Bachelors,Professional,M,S,2,0,121875,0
24598,Irma,Sherwood,9/3/1974 12:00:00 AM,High School,Management,M,S,2,5,119562,1
24599,Virginia,Garcia,8/22/1974 12:00:00 AM,High School,Management,F,M,4,5,127433,1
24600,Lisa,Li,1/24/1973 12:00:00 AM,Bachelors,Professional,F,M,3,0,115019,1
24601,Natasha,Munoz,3/18/1973 12:00:00 AM,Bachelors,Professional,F,S,3,0,110725,1
24602,Preston,Garcia,6/18/1973 12:00:00 AM,Bachelors,Professional,M,S,3,0,136412,0
24603,Jake,Zhu,12/25/1972 12:00:00 AM,Bachelors,Professional,M,S,3,0,137049,0
24605,Roger,Wang,6/16/1972 12:00:00 AM,High School,Management,M,S,3,5,132060,1
24606,Cassie,Nath,10/2/1972 12:00:00 AM,High School,Management,F,M,3,5,94562,1
24607,Kristine,Ruiz,1/14/1971 12:00:00 AM,Bachelors,Professional,F,S,4,0,112285,1
24608,Katrina,Nara,10/2/1972 12:00:00 AM,High School,Management,F,M,3,5,136260,1
24609,Jenny,Zhang,4/10/1972 12:00:00 AM,Partial High School,Professional,F,M,4,5,140613,1
24610,Troy,Kapoor,11/6/1972 12:00:00 AM,High School,Management,M,S,4,5,155789,1
24611,Pedro,Suarez,8/27/1971 12:00:00 AM,Bachelors,Professional,M,S,4,0,129588,1
24613,Stacy,Serrano,9/23/1970 12:00:00 AM,Partial High School,Professional,F,M,4,5,90348,1
24614,Lindsey,Raje,8/15/1970 12:00:00 AM,Partial High School,Professional,F,M,4,5,128765,1
24615,Dwayne,Ortega,5/19/1971 12:00:00 AM,Partial High School,Professional,M,M,4,5,167042,1
24616,Zoe,Cook,10/23/1949 12:00:00 AM,High School,Professional,F,M,2,0,57577,0
24617,Kelsey,She,10/17/1948 12:00:00 AM,High School,Professional,F,M,2,0,46419,0
24618,Brett,Gonzalez,12/11/1948 12:00:00 AM,High School,Professional,M,M,2,0,48740,0
24619,Shelby,Kelly,2/17/1948 12:00:00 AM,High School,Professional,F,S,2,0,40784,1
24620,Olivia,Morgan,2/22/1948 12:00:00 AM,High School,Professional,F,M,2,0,42866,0
24621,Chad,Shan,2/3/1937 12:00:00 AM,High School,Professional,M,M,2,0,50840,0
24622,Blake,Hall,6/13/1937 12:00:00 AM,Graduate Degree,Management,M,M,2,0,89308,0
24623,Beth,Torres,3/18/1938 12:00:00 AM,Graduate Degree,Management,F,M,2,0,89692,0
24624,Allison,Murphy,3/27/1938 12:00:00 AM,Graduate Degree,Management,F,M,2,0,100030,0
24625,Yolanda,Nath,6/13/1938 12:00:00 AM,Graduate Degree,Management,F,M,2,0,92775,0
24626,Seth,Bryant,4/27/1938 12:00:00 AM,Graduate Degree,Management,M,M,2,0,120163,0
24628,David,Walker,8/11/1939 12:00:00 AM,Graduate Degree,Management,M,S,2,0,90910,0
24629,Seth,Perry,9/13/1939 12:00:00 AM,Graduate Degree,Management,M,M,2,0,129960,0
24630,Brianna,Howard,4/16/1939 12:00:00 AM,Graduate Degree,Management,F,M,2,0,91045,0
24631,Hannah,Powell,1/1/1939 12:00:00 AM,Graduate Degree,Management,F,S,2,0,101534,0
24632,Catherine,James,5/20/1940 12:00:00 AM,Bachelors,Management,F,S,2,0,86606,0
24633,Xavier,Cook,9/13/1940 12:00:00 AM,Bachelors,Management,M,M,2,0,107267,0
24634,Crystal,He,4/5/1940 12:00:00 AM,Bachelors,Management,F,M,2,0,80970,0
24635,Gabrielle,Rogers,10/14/1940 12:00:00 AM,Bachelors,Management,F,S,2,0,84783,0
24636,Anna,Ward,5/2/1940 12:00:00 AM,Graduate Degree,Management,F,M,2,0,102997,0
24637,Nathan,Flores,11/8/1941 12:00:00 AM,High School,Professional,M,M,2,0,68567,0
24639,Ian,Moore,11/6/1941 12:00:00 AM,Bachelors,Management,M,M,2,0,73452,0
